id,City,State,District,Density,Latitude,Longitude,Rating,Number of Reviews
Hospital #2048,Hyderabad,Telangana,Hyderabad,18172.0,17.4616027362789,78.43982837186935,4.8,2778
Hospital #2049,Hyderabad,Telangana,Hyderabad,18172.0,17.417216446738514,78.43997501647874,4.7,7694
Hospital #2050,Hyderabad,Telangana,Hyderabad,18172.0,17.30803369390764,78.3969774495788,2.8,241
Hospital #2051,Hyderabad,Telangana,Hyderabad,18172.0,17.27392619045156,78.47938752236358,3.3,268
Hospital #2052,Hyderabad,Telangana,Hyderabad,18172.0,17.414474683109297,78.50025982992351,4.6,695
Hospital #2053,Hyderabad,Telangana,Hyderabad,18172.0,17.449183614301877,78.37494401409784,4.5,8345
Hospital #2054,Hyderabad,Telangana,Hyderabad,18172.0,17.45426019203968,78.43271485357371,4.9,23334
Hospital #2055,Hyderabad,Telangana,Hyderabad,18172.0,17.46862338850184,78.40982220213468,4.5,211
Hospital #2056,Hyderabad,Telangana,Hyderabad,18172.0,17.410574342851444,78.59925990304288,3.4,38
Hospital #2057,Hyderabad,Telangana,Hyderabad,18172.0,17.443861262116794,78.51753106584289,4.4,257
Hospital #2058,Hyderabad,Telangana,Hyderabad,18172.0,17.716992409046863,78.68508483790595,2.8,47
Hospital #2059,Hyderabad,Telangana,Hyderabad,18172.0,17.351492227266103,78.27866988553453,3.3,85
Hospital #2060,Hyderabad,Telangana,Hyderabad,18172.0,17.493599341059717,78.39540646857623,3.9,1060
Hospital #2061,Hyderabad,Telangana,Hyderabad,18172.0,17.470725829436383,78.4522498287069,4.3,580
Hospital #2062,Hyderabad,Telangana,Hyderabad,18172.0,17.354776048046247,78.47126499809063,4.5,588
Hospital #2063,Hyderabad,Telangana,Hyderabad,18172.0,17.351490059087407,78.5507034345611,4.3,5826
Hospital #2064,Hyderabad,Telangana,Hyderabad,18172.0,17.469206216348258,78.3811732478266,3.6,393
Hospital #2065,Hyderabad,Telangana,Hyderabad,18172.0,17.419553812949285,78.46423124159207,4.8,29007
Hospital #2066,Hyderabad,Telangana,Hyderabad,18172.0,17.477105201784198,78.44884050827399,3.4,400
Hospital #2067,Hyderabad,Telangana,Hyderabad,18172.0,17.50434187230603,78.4595115657236,2.8,41
Hospital #2068,Hyderabad,Telangana,Hyderabad,18172.0,17.417158853416403,78.47528659936953,3.7,496
Hospital #2069,Hyderabad,Telangana,Hyderabad,18172.0,17.483328317804315,78.36973105958504,4.7,11009
Hospital #2070,Hyderabad,Telangana,Hyderabad,18172.0,17.41470789516583,78.39131739573547,4.8,31554
Hospital #2071,Hyderabad,Telangana,Hyderabad,18172.0,17.331487433184883,78.51562853552858,4.3,1283
Hospital #2072,Hyderabad,Telangana,Hyderabad,18172.0,17.456585164760124,78.42895042150258,4.1,229
Hospital #2073,Hyderabad,Telangana,Hyderabad,18172.0,17.54411047190667,78.38632693017475,4.1,229
Hospital #2074,Hyderabad,Telangana,Hyderabad,18172.0,17.507536208802076,78.38082254985295,4.4,1997
Hospital #2075,Hyderabad,Telangana,Hyderabad,18172.0,17.482958269587655,78.42745589317829,4.0,34
Hospital #2076,Hyderabad,Telangana,Hyderabad,18172.0,17.497802785336827,78.39630093963774,4.5,534
Hospital #2077,Hyderabad,Telangana,Hyderabad,18172.0,17.500430932615707,78.31898334879678,4.4,143
Hospital #2078,Hyderabad,Telangana,Hyderabad,18172.0,17.48269767483397,78.6053046118147,5.0,776
Hospital #2079,Hyderabad,Telangana,Hyderabad,18172.0,17.361795496972913,78.5754157009483,4.6,2009
Hospital #2080,Hyderabad,Telangana,Hyderabad,18172.0,17.416058133176232,78.43416650984018,4.4,2917
Hospital #2081,Hyderabad,Telangana,Hyderabad,18172.0,17.506067547964044,78.47936815277995,3.7,265
Hospital #2082,Hyderabad,Telangana,Hyderabad,18172.0,17.390011501909317,78.40992699501496,4.7,1285
Hospital #2083,Hyderabad,Telangana,Hyderabad,18172.0,17.385312025153183,78.56335673952411,1.9,372
Hospital #2084,Hyderabad,Telangana,Hyderabad,18172.0,17.42353170732193,78.43424798554672,3.5,239
Hospital #2085,Hyderabad,Telangana,Hyderabad,18172.0,17.17545258706744,78.30930507184124,2.6,36
Hospital #2086,Hyderabad,Telangana,Hyderabad,18172.0,17.678821667124154,78.24809147998111,1.9,372
Hospital #2087,Hyderabad,Telangana,Hyderabad,18172.0,17.282442551366827,78.26033043405177,3.2,126
Hospital #2088,Hyderabad,Telangana,Hyderabad,18172.0,17.425643727189993,78.45519531585785,4.4,1404
Hospital #2089,Hyderabad,Telangana,Hyderabad,18172.0,17.511522458622782,78.4451708190043,3.3,161
Hospital #2090,Hyderabad,Telangana,Hyderabad,18172.0,17.523434964113083,78.38667755008444,4.1,229
Hospital #2091,Hyderabad,Telangana,Hyderabad,18172.0,17.527771382344945,78.44632364340444,4.0,107
Hospital #2092,Hyderabad,Telangana,Hyderabad,18172.0,17.287946382627158,78.5672949329907,4.3,125
Hospital #2093,Hyderabad,Telangana,Hyderabad,18172.0,17.46997564581218,78.47297673246906,4.4,975
Hospital #2094,Hyderabad,Telangana,Hyderabad,18172.0,17.37582057300942,78.58496065057149,4.4,273
Hospital #2095,Hyderabad,Telangana,Hyderabad,18172.0,17.39275685788681,78.56191387351865,3.7,418
Hospital #2096,Hyderabad,Telangana,Hyderabad,18172.0,17.562959244699684,78.19253138582381,3.8,22
Hospital #2097,Hyderabad,Telangana,Hyderabad,18172.0,17.50195315094979,78.39332750855927,4.7,2391
Hospital #2098,Hyderabad,Telangana,Hyderabad,18172.0,17.492257469966585,78.54133023311353,4.5,1295
Hospital #2099,Hyderabad,Telangana,Hyderabad,18172.0,17.496170737004036,78.31963813681949,4.2,201
Hospital #2100,Hyderabad,Telangana,Hyderabad,18172.0,17.465199266442927,78.48189637140341,3.1,214
Hospital #2101,Hyderabad,Telangana,Hyderabad,18172.0,17.277724974236623,78.46563613359184,3.0,49
Hospital #2102,Hyderabad,Telangana,Hyderabad,18172.0,17.333687523477465,78.5833349922618,4.5,122
Hospital #2103,Hyderabad,Telangana,Hyderabad,18172.0,17.371397682789233,78.43114546599888,3.8,42
Hospital #2104,Hyderabad,Telangana,Hyderabad,18172.0,17.480589468611626,78.56899641133843,3.3,175
Hospital #2105,Hyderabad,Telangana,Hyderabad,18172.0,17.460310312677276,78.4308029510205,4.4,1994
Hospital #2106,Hyderabad,Telangana,Hyderabad,18172.0,17.20567472020404,78.51272400765997,3.2,196
Hospital #2107,Hyderabad,Telangana,Hyderabad,18172.0,17.48314603645786,78.36578551525511,4.3,2487
Hospital #2108,Hyderabad,Telangana,Hyderabad,18172.0,17.502270157966965,78.38989411939627,4.0,1068
Hospital #2109,Hyderabad,Telangana,Hyderabad,18172.0,17.419910877312162,78.42099948315372,4.0,1164
Hospital #2110,Hyderabad,Telangana,Hyderabad,18172.0,17.33713865549934,78.06136243067971,2.2,55
Hospital #2111,Hyderabad,Telangana,Hyderabad,18172.0,17.40547683058434,78.4586217534438,4.5,119
Hospital #2112,Hyderabad,Telangana,Hyderabad,18172.0,17.22493716034389,78.3489101647335,2.9,112
Hospital #2113,Hyderabad,Telangana,Hyderabad,18172.0,17.365658391377625,78.5909615245379,4.1,944
Hospital #2114,Hyderabad,Telangana,Hyderabad,18172.0,17.29956313865024,78.44816063780968,4.7,35
Hospital #2115,Hyderabad,Telangana,Hyderabad,18172.0,17.398451488470634,78.42134061881124,4.5,154
Hospital #2116,Hyderabad,Telangana,Hyderabad,18172.0,17.427997241293603,78.45946040429725,2.9,523
Hospital #2117,Hyderabad,Telangana,Hyderabad,18172.0,17.350397016823546,78.49952302692063,4.8,2759
Hospital #2118,Hyderabad,Telangana,Hyderabad,18172.0,17.43902577940231,78.35308380791719,4.9,9258
Hospital #2119,Hyderabad,Telangana,Hyderabad,18172.0,17.49145576933386,78.40042307240674,4.6,145
Hospital #2120,Hyderabad,Telangana,Hyderabad,18172.0,17.643715691920058,78.32467176121725,5.0,1
Hospital #2121,Hyderabad,Telangana,Hyderabad,18172.0,17.529419101445242,78.49180733264606,4.3,1152
Hospital #2122,Hyderabad,Telangana,Hyderabad,18172.0,17.577165738816102,78.06702995134462,3.8,201
Hospital #2123,Hyderabad,Telangana,Hyderabad,18172.0,17.3766995336631,78.39820772700212,4.0,262
Hospital #2124,Hyderabad,Telangana,Hyderabad,18172.0,17.299926681389238,78.43102783789824,3.6,251
Hospital #2125,Hyderabad,Telangana,Hyderabad,18172.0,17.41966560427858,78.5085749837545,3.4,14
Hospital #2126,Hyderabad,Telangana,Hyderabad,18172.0,17.47025821983452,78.20585511880013,5.0,10
Hospital #2127,Hyderabad,Telangana,Hyderabad,18172.0,17.427743669770095,78.44401421635611,4.8,5200
Hospital #2128,Hyderabad,Telangana,Hyderabad,18172.0,17.41468494711116,78.48684351433677,4.0,2227
Hospital #2129,Hyderabad,Telangana,Hyderabad,18172.0,17.458455972581994,78.36255644072014,4.2,1716
Hospital #2130,Hyderabad,Telangana,Hyderabad,18172.0,17.4572777770087,78.36806846978016,3.5,579
Hospital #2131,Hyderabad,Telangana,Hyderabad,18172.0,17.46312655093857,78.34332873662369,4.2,1406
Hospital #2132,Hyderabad,Telangana,Hyderabad,18172.0,17.426325360469693,78.33238524110743,4.7,15233
Hospital #2133,Hyderabad,Telangana,Hyderabad,18172.0,17.451959032997834,78.38155516428807,3.2,433
Hospital #2134,Hyderabad,Telangana,Hyderabad,18172.0,17.463615381200157,78.26545843910554,3.9,60
Hospital #2135,Hyderabad,Telangana,Hyderabad,18172.0,17.51418928808017,78.38388493079007,3.3,58
Hospital #2136,Hyderabad,Telangana,Hyderabad,18172.0,17.519957777231966,78.28931654936328,4.6,638
Hospital #2137,Hyderabad,Telangana,Hyderabad,18172.0,17.38747272545365,78.53537145353431,3.1,226
Hospital #2138,Hyderabad,Telangana,Hyderabad,18172.0,17.46686692769549,78.24051615813966,3.7,106
Hospital #2139,Hyderabad,Telangana,Hyderabad,18172.0,17.301558258564757,78.46994271497475,2.9,114
Hospital #2140,Hyderabad,Telangana,Hyderabad,18172.0,17.38157209884862,78.49779784634461,4.5,3752
Hospital #2141,Hyderabad,Telangana,Hyderabad,18172.0,17.39740678676252,78.48872013829427,4.5,2241
Hospital #2142,Hyderabad,Telangana,Hyderabad,18172.0,17.417037516212087,78.43166039021227,4.7,13816
Hospital #2143,Hyderabad,Telangana,Hyderabad,18172.0,17.47501337651697,78.46729760822392,4.0,180
Hospital #2144,Hyderabad,Telangana,Hyderabad,18172.0,17.368871999181415,78.51599275304784,4.6,461
Hospital #2145,Hyderabad,Telangana,Hyderabad,18172.0,17.365746996747532,78.47378393013643,4.7,3463
Hospital #2146,Hyderabad,Telangana,Hyderabad,18172.0,17.400187642488827,78.51267730659065,2.4,21
Hospital #2147,Hyderabad,Telangana,Hyderabad,18172.0,17.45970549207428,78.53183604849897,4.0,405
Hospital #2148,Hyderabad,Telangana,Hyderabad,18172.0,17.484992966135426,78.42137551159293,5.0,234
Hospital #2149,Hyderabad,Telangana,Hyderabad,18172.0,17.434459346473318,78.61166029442805,2.8,66
Hospital #2150,Hyderabad,Telangana,Hyderabad,18172.0,17.03431547550268,78.43637508913955,5.0,3
Hospital #2151,Hyderabad,Telangana,Hyderabad,18172.0,17.42862579855731,78.46737802097005,4.4,106
Hospital #2152,Hyderabad,Telangana,Hyderabad,18172.0,17.47430613765618,78.35827324951532,4.4,1244
Hospital #2153,Hyderabad,Telangana,Hyderabad,18172.0,17.41028187416829,78.61073591231016,3.7,516
Hospital #2154,Hyderabad,Telangana,Hyderabad,18172.0,17.762124511233417,78.3396263922656,4.1,23
Hospital #2155,Hyderabad,Telangana,Hyderabad,18172.0,17.44589773393785,78.46771992503612,4.7,3678
Hospital #2156,Hyderabad,Telangana,Hyderabad,18172.0,17.379627402531543,78.4546563150614,4.4,487
Hospital #2157,Hyderabad,Telangana,Hyderabad,18172.0,17.365195418187696,78.55158448229649,3.0,271
Hospital #2158,Hyderabad,Telangana,Hyderabad,18172.0,17.290497758010353,78.6120178169927,3.5,83
Hospital #2159,Hyderabad,Telangana,Hyderabad,18172.0,17.254921459514257,78.65374981781213,3.2,80
Hospital #2160,Hyderabad,Telangana,Hyderabad,18172.0,17.40497152364923,78.44569050329693,4.5,5812
Hospital #2161,Hyderabad,Telangana,Hyderabad,18172.0,17.417765248357725,78.51469598191514,4.1,876
Hospital #2162,Hyderabad,Telangana,Hyderabad,18172.0,17.656116677766494,78.32310172948867,3.0,21
Hospital #2163,Hyderabad,Telangana,Hyderabad,18172.0,17.41548009373857,78.54133056176393,3.5,373
Hospital #2164,Hyderabad,Telangana,Hyderabad,18172.0,17.399136465318563,78.45399447396028,4.0,363
Hospital #2165,Hyderabad,Telangana,Hyderabad,18172.0,17.500088612064193,78.40896678788017,4.7,7677
Hospital #2166,Hyderabad,Telangana,Hyderabad,18172.0,17.50068173644437,78.33943409575895,4.4,722
Hospital #2167,Hyderabad,Telangana,Hyderabad,18172.0,17.453533772775344,78.36608426631926,4.3,3213
Hospital #2168,Hyderabad,Telangana,Hyderabad,18172.0,17.48070054042431,78.4137722903099,3.6,393
Hospital #2169,Hyderabad,Telangana,Hyderabad,18172.0,17.424349544267617,78.41020662085839,4.1,1794
Hospital #2170,Hyderabad,Telangana,Hyderabad,18172.0,17.388540116730507,78.53656565510042,4.7,1106
Hospital #2171,Hyderabad,Telangana,Hyderabad,18172.0,17.451108194115186,78.48955743054292,4.5,27601
Hospital #2172,Hyderabad,Telangana,Hyderabad,18172.0,17.420007465148682,78.41749312343035,4.1,229
Hospital #2173,Hyderabad,Telangana,Hyderabad,18172.0,17.43728600500596,78.48545401527788,2.7,148
Hospital #2174,Hyderabad,Telangana,Hyderabad,18172.0,17.493441812244992,78.39145513702202,4.5,2943
Hospital #2175,Hyderabad,Telangana,Hyderabad,18172.0,17.404748608430115,78.44041751622025,4.3,1620
Hospital #2176,Hyderabad,Telangana,Hyderabad,18172.0,17.378775159238938,78.52332596943788,4.6,1069
Hospital #2177,Hyderabad,Telangana,Hyderabad,18172.0,17.360293945827017,78.63929689652298,3.4,17
Hospital #2178,Hyderabad,Telangana,Hyderabad,18172.0,17.461197025933057,78.38829230887687,3.5,65
Hospital #2179,Hyderabad,Telangana,Hyderabad,18172.0,17.462718482383337,78.38818501418379,4.9,9258
Hospital #2180,Hyderabad,Telangana,Hyderabad,18172.0,17.46692062352821,78.42505085797598,4.3,464
Hospital #2181,Hyderabad,Telangana,Hyderabad,18172.0,17.35510187994412,78.54817613395865,3.6,510
Hospital #2182,Hyderabad,Telangana,Hyderabad,18172.0,17.487282846580392,78.41636282200832,4.6,3904
Hospital #2183,Hyderabad,Telangana,Hyderabad,18172.0,17.388651085644327,78.41913783863791,3.9,37
Hospital #2184,Hyderabad,Telangana,Hyderabad,18172.0,17.381708479306536,78.44108449477461,4.7,2728
Hospital #2185,Hyderabad,Telangana,Hyderabad,18172.0,17.47295497675641,78.42704320530959,4.6,3240
Hospital #2186,Hyderabad,Telangana,Hyderabad,18172.0,17.453081036580365,78.45667225709863,4.3,1920
Hospital #2187,Hyderabad,Telangana,Hyderabad,18172.0,17.381885983592106,78.45768766802476,4.4,916
Hospital #2188,Hyderabad,Telangana,Hyderabad,18172.0,17.39595045279658,78.48612863024078,4.4,387
Hospital #2189,Hyderabad,Telangana,Hyderabad,18172.0,17.432525651339503,78.34737662486546,3.9,79
Hospital #2190,Hyderabad,Telangana,Hyderabad,18172.0,17.38694559880537,78.42436464239803,4.4,4324
Hospital #2191,Hyderabad,Telangana,Hyderabad,18172.0,17.396156079216812,78.55010081323196,4.3,3252
Hospital #2192,Hyderabad,Telangana,Hyderabad,18172.0,17.360161487353096,78.53690562435605,4.7,2176
Hospital #2193,Hyderabad,Telangana,Hyderabad,18172.0,17.507810307821174,78.34583127531408,4.8,279
Hospital #2194,Hyderabad,Telangana,Hyderabad,18172.0,17.537916919806005,78.13606310450976,4.4,7
Hospital #2195,Hyderabad,Telangana,Hyderabad,18172.0,17.415175151679357,78.34565335448457,4.1,267
Hospital #2196,Hyderabad,Telangana,Hyderabad,18172.0,17.35897007112155,78.52413990537285,4.3,1103
Hospital #2197,Hyderabad,Telangana,Hyderabad,18172.0,17.505143147268136,78.5416900942104,4.0,1235
Hospital #2198,Hyderabad,Telangana,Hyderabad,18172.0,17.405658122464164,78.39910328799178,4.4,2855
Hospital #2199,Hyderabad,Telangana,Hyderabad,18172.0,17.448900809465727,78.44907378796594,4.8,28773
Hospital #2200,Hyderabad,Telangana,Hyderabad,18172.0,17.485575367929577,78.49899371869596,4.2,48
Hospital #2201,Hyderabad,Telangana,Hyderabad,18172.0,17.484959188622895,78.48916583521049,4.4,273
Hospital #2202,Hyderabad,Telangana,Hyderabad,18172.0,17.422772511028036,78.44245244053268,4.6,16998
Hospital #2203,Hyderabad,Telangana,Hyderabad,18172.0,17.497374469429214,78.54016610024652,3.5,294
Hospital #2204,Hyderabad,Telangana,Hyderabad,18172.0,17.574770923216473,78.47749880224166,3.8,76
Hospital #2205,Hyderabad,Telangana,Hyderabad,18172.0,17.49236200293801,78.41869139696833,4.3,3741
Hospital #2206,Hyderabad,Telangana,Hyderabad,18172.0,17.349505972668087,78.41448100019055,3.6,375
Hospital #2207,Hyderabad,Telangana,Hyderabad,18172.0,17.438681422022526,78.62324861780667,3.0,257
Hospital #2208,Hyderabad,Telangana,Hyderabad,18172.0,17.436535471857226,78.4804150534772,3.9,110
Hospital #2209,Hyderabad,Telangana,Hyderabad,18172.0,17.356592108341154,78.63086452441766,2.9,37
Hospital #2210,Hyderabad,Telangana,Hyderabad,18172.0,17.516326653618634,78.4369296830856,4.1,212
Hospital #2211,Hyderabad,Telangana,Hyderabad,18172.0,17.46392828434174,78.48750264141802,3.4,317
Hospital #2212,Hyderabad,Telangana,Hyderabad,18172.0,17.201374848710618,78.50332353223955,3.7,56
Hospital #2213,Hyderabad,Telangana,Hyderabad,18172.0,17.318470591803017,78.47277547227137,4.0,99
Hospital #2214,Hyderabad,Telangana,Hyderabad,18172.0,17.42372666492462,78.50724183155435,2.9,56
Hospital #2215,Hyderabad,Telangana,Hyderabad,18172.0,17.46113132580953,78.41144903002352,4.2,939
Hospital #2216,Hyderabad,Telangana,Hyderabad,18172.0,17.450304551147394,78.43755469999407,4.2,939
Hospital #2217,Hyderabad,Telangana,Hyderabad,18172.0,17.416859849873774,78.52599097251003,3.3,94
Hospital #2218,Hyderabad,Telangana,Hyderabad,18172.0,17.341596059280832,78.53162654770108,4.5,552
Hospital #2219,Hyderabad,Telangana,Hyderabad,18172.0,17.481570949192175,78.2694930081204,4.0,1
Hospital #2220,Hyderabad,Telangana,Hyderabad,18172.0,17.480998995891166,78.39174673298513,4.4,5263
Hospital #2221,Hyderabad,Telangana,Hyderabad,18172.0,17.802425040263138,78.6608169759451,3.3,19
Hospital #2222,Hyderabad,Telangana,Hyderabad,18172.0,17.331154555981964,78.59615320733619,4.5,632
Hospital #2223,Hyderabad,Telangana,Hyderabad,18172.0,17.498262165530925,78.46211768859933,3.7,597
Hospital #2224,Hyderabad,Telangana,Hyderabad,18172.0,17.468813229599757,78.22248331510272,2.8,155
Hospital #2225,Hyderabad,Telangana,Hyderabad,18172.0,17.497562475755483,78.45115086668724,3.4,48
Hospital #2226,Hyderabad,Telangana,Hyderabad,18172.0,17.08118685741891,78.43931714458922,2.7,26
Hospital #2227,Hyderabad,Telangana,Hyderabad,18172.0,17.40377875885238,78.45878908206518,4.4,2270
Hospital #2228,Hyderabad,Telangana,Hyderabad,18172.0,17.614604347075574,78.37195747968958,3.7,11
Hospital #2229,Hyderabad,Telangana,Hyderabad,18172.0,17.380280040476936,78.40538563523972,3.4,400
Hospital #2230,Hyderabad,Telangana,Hyderabad,18172.0,17.50022986758649,78.3830016661683,3.9,60
Hospital #2231,Hyderabad,Telangana,Hyderabad,18172.0,17.258602107889836,78.36418102678753,3.9,60
Hospital #2232,Hyderabad,Telangana,Hyderabad,18172.0,17.405538759719075,78.44986035801541,4.6,649
Hospital #2233,Hyderabad,Telangana,Hyderabad,18172.0,17.455396612854546,78.32211393513475,4.7,528
Hospital #2234,Hyderabad,Telangana,Hyderabad,18172.0,17.383406539594628,78.300338569165,4.0,28
Hospital #2235,Hyderabad,Telangana,Hyderabad,18172.0,17.25312023710087,78.50867752839153,4.8,3
Hospital #2236,Hyderabad,Telangana,Hyderabad,18172.0,17.37551984789242,78.53493274846039,3.5,64
Hospital #2237,Hyderabad,Telangana,Hyderabad,18172.0,17.412324923212665,78.4683000211713,3.5,12
Hospital #2238,Hyderabad,Telangana,Hyderabad,18172.0,17.133323629653155,78.61180482871576,4.3,7
Hospital #2239,Hyderabad,Telangana,Hyderabad,18172.0,17.487346155368083,78.32604775700105,4.5,154
Hospital #2240,Hyderabad,Telangana,Hyderabad,18172.0,17.430681560793836,78.40899215021423,4.6,3309
Hospital #2241,Hyderabad,Telangana,Hyderabad,18172.0,17.32851440141062,78.33264298298423,3.0,407
Hospital #2242,Hyderabad,Telangana,Hyderabad,18172.0,17.414466785267567,78.48847170004302,4.4,62
Hospital #2243,Hyderabad,Telangana,Hyderabad,18172.0,17.34123470619213,78.60449044522379,3.3,87
Hospital #2244,Hyderabad,Telangana,Hyderabad,18172.0,17.41315732986223,78.47021089266762,4.2,201
Hospital #2245,Hyderabad,Telangana,Hyderabad,18172.0,17.47589193644033,78.5146257721182,4.2,73
Hospital #2246,Hyderabad,Telangana,Hyderabad,18172.0,18.487464640912723,79.23881885076408,4.6,18
Hospital #2247,Hyderabad,Telangana,Hyderabad,18172.0,18.60060658102536,79.25144389495095,4.1,10
Hospital #2248,Hyderabad,Telangana,Hyderabad,18172.0,18.430932360516504,79.07796248886262,4.1,90
Hospital #2249,Hyderabad,Telangana,Hyderabad,18172.0,17.531286417822052,78.32876931213065,3.5,24
Hospital #2250,Hyderabad,Telangana,Hyderabad,18172.0,17.435443472345217,78.40409412976477,4.4,5375
Hospital #2251,Hyderabad,Telangana,Hyderabad,18172.0,17.468920058056764,78.5112466898129,3.2,4
Hospital #2252,Hyderabad,Telangana,Hyderabad,18172.0,17.400325811468893,78.5174681813117,3.9,166
Hospital #2253,Hyderabad,Telangana,Hyderabad,18172.0,17.37237787619939,78.38579606709003,4.7,1374
Hospital #2254,Hyderabad,Telangana,Hyderabad,18172.0,17.424400546408872,78.35580662327773,4.2,22701
Hospital #2255,Hyderabad,Telangana,Hyderabad,18172.0,17.403111109077958,78.39971177374257,4.3,1013
Hospital #2256,Hyderabad,Telangana,Hyderabad,18172.0,17.274804242000343,78.35546139348202,3.4,75
Hospital #2257,Hyderabad,Telangana,Hyderabad,18172.0,17.380333012771086,78.55044225300682,4.8,33
Hospital #2258,Hyderabad,Telangana,Hyderabad,18172.0,17.57181624178519,78.08696477802174,4.1,32
Hospital #2259,Hyderabad,Telangana,Hyderabad,18172.0,17.338000038440946,78.50486402516684,4.2,310
Hospital #2260,Hyderabad,Telangana,Hyderabad,18172.0,17.30775052491987,78.53919450484152,4.5,24
Hospital #2261,Hyderabad,Telangana,Hyderabad,18172.0,17.51986361505774,78.56290112711118,3.6,39
Hospital #2262,Hyderabad,Telangana,Hyderabad,18172.0,17.52378843930604,78.50234994054836,3.1,45
Hospital #2263,Hyderabad,Telangana,Hyderabad,18172.0,17.439091308088123,78.38090479242,4.1,591
Hospital #2264,Hyderabad,Telangana,Hyderabad,18172.0,17.31398069136149,78.56546553232377,4.4,92
Hospital #2265,Hyderabad,Telangana,Hyderabad,18172.0,17.44303524264357,78.37782419645711,4.0,857
Hospital #2266,Hyderabad,Telangana,Hyderabad,18172.0,18.6684375,78.1018679,3.0,172
Hospital #2267,Hyderabad,Telangana,Hyderabad,18172.0,17.086954917599805,78.41265060795119,4.9,1
Hospital #2268,Hyderabad,Telangana,Hyderabad,18172.0,17.54874965907263,78.30241661347,3.4,195
Hospital #2269,Hyderabad,Telangana,Hyderabad,18172.0,17.43243870577775,78.50119362484345,4.7,292
Hospital #2270,Hyderabad,Telangana,Hyderabad,18172.0,17.502439103410293,78.53714755624175,4.4,1977
Hospital #2271,Hyderabad,Telangana,Hyderabad,18172.0,17.413141728084938,78.57409673467924,4.4,2872
Hospital #2272,Hyderabad,Telangana,Hyderabad,18172.0,17.483077146740168,78.31456056017427,4.2,1836
Hospital #2273,Hyderabad,Telangana,Hyderabad,18172.0,17.512200041218648,78.35931045211407,4.2,1592
Hospital #2274,Hyderabad,Telangana,Hyderabad,18172.0,17.413220899860384,78.36221694135445,4.7,399
Hospital #2275,Hyderabad,Telangana,Hyderabad,18172.0,17.37973061370093,78.44841473054258,4.2,718
Hospital #2276,Hyderabad,Telangana,Hyderabad,18172.0,17.491386414806477,78.40589100978949,3.4,367
Hospital #2277,Hyderabad,Telangana,Hyderabad,18172.0,17.42856312911278,78.49520426528488,4.4,42
Hospital #2278,Hyderabad,Telangana,Hyderabad,18172.0,17.369952822122173,78.528413870775,4.8,1028
Hospital #2279,Hyderabad,Telangana,Hyderabad,18172.0,17.3648100007852,78.42704312462095,3.7,171
Hospital #2280,Hyderabad,Telangana,Hyderabad,18172.0,17.380426403806705,78.43185963950117,4.7,1745
Hospital #2281,Hyderabad,Telangana,Hyderabad,18172.0,17.17620582682014,78.58902646838027,2.7,137
Hospital #2282,Hyderabad,Telangana,Hyderabad,18172.0,17.360143295189417,78.48400811196402,3.6,161
Hospital #2283,Hyderabad,Telangana,Hyderabad,18172.0,17.574032345386616,78.48201181239708,4.8,1901
Hospital #2284,Hyderabad,Telangana,Hyderabad,18172.0,17.352025521122847,78.5410125478304,4.6,2009
Hospital #2285,Hyderabad,Telangana,Hyderabad,18172.0,17.327236886750505,78.50661577412097,4.9,6609
Hospital #2286,Hyderabad,Telangana,Hyderabad,18172.0,17.66684557230883,78.34181605253812,3.8,22
Hospital #2287,Hyderabad,Telangana,Hyderabad,18172.0,17.500032702374806,78.3089816558197,4.6,5932
Hospital #2288,Hyderabad,Telangana,Hyderabad,18172.0,17.4718592145114,78.55755895914832,4.4,40
Hospital #2289,Hyderabad,Telangana,Hyderabad,18172.0,17.17573854762234,78.49525118199601,1.6,2
Hospital #2290,Hyderabad,Telangana,Hyderabad,18172.0,17.25049612274931,78.33805722001325,3.0,45
Hospital #2291,Hyderabad,Telangana,Hyderabad,18172.0,17.5994942768053,78.22244863986676,3.3,69
Hospital #2292,Hyderabad,Telangana,Hyderabad,18172.0,17.31560825905455,78.4444378829353,3.1,90
Hospital #2293,Hyderabad,Telangana,Hyderabad,18172.0,17.590194959440396,78.42670177642991,2.6,50
Hospital #2294,Hyderabad,Telangana,Hyderabad,18172.0,17.45551041059393,78.37004079496363,4.8,3489
Hospital #2295,Hyderabad,Telangana,Hyderabad,18172.0,17.352118935374744,78.47848743393435,4.0,152
Hospital #2296,Hyderabad,Telangana,Hyderabad,18172.0,17.58142270792355,78.37106094964413,4.2,46
Hospital #2297,Hyderabad,Telangana,Hyderabad,18172.0,18.533457640695204,79.08379908695252,4.0,16
Hospital #2298,Karimnagar,Telangana,Karimnagar,473.0,18.4385718142881,79.13775186227122,4.7,99
Hospital #2299,Karimnagar,Telangana,Karimnagar,473.0,18.453841519341715,79.12077677403589,4.6,1611
Hospital #2300,Karimnagar,Telangana,Karimnagar,473.0,18.464674753045177,79.12682189652155,4.7,3744
Hospital #2301,Karimnagar,Telangana,Karimnagar,473.0,18.42336010933825,79.09556173491953,3.2,108
Hospital #2302,Karimnagar,Telangana,Karimnagar,473.0,18.413210442957062,79.13404996583256,4.2,134
Hospital #2303,Karimnagar,Telangana,Karimnagar,473.0,18.498185436137035,79.14801322180992,4.7,35
Hospital #2304,Sangareddy,Telangana,Sangareddy,347.0,17.585656597802117,78.10099496054305,4.3,728
